ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000259672		NA	15	63091085	63110589
ENSG00000259673	IQCH-AS1	100506686	15	67290636	67521898
ENSG00000259675		NA	15	61298791	61715216
ENSG00000259676		NA	15	88797413	88803649
ENSG00000259683		NA	15	84389729	84395903
ENSG00000259685	IDH2-DT	NA	15	90102593	90138261
ENSG00000259687	LINC01220	NA	14	75294281	75306996
ENSG00000259692	LINC01418	NA	15	81610828	82013579
ENSG00000259697		107984784	15	62193542	62222911
ENSG00000259699	HMGB1P8	NA	15	89135547	89136495
ENSG00000259700		NA	15	48810695	48814054
ENSG00000259702		NA	15	96027827	96066214
ENSG00000259706	HSP90B2P	NA	15	99257632	99260015
ENSG00000259708	DNAJA4-DT	NA	15	78250502	78265978
ENSG00000259709		NA	15	52124561	52140246
ENSG00000259711		NA	16	54934837	54954671
ENSG00000259712		NA	15	52056675	52100523
ENSG00000259713		NA	15	89518523	89591956
ENSG00000259717	LINC00677	NA	14	103119558	103123094
ENSG00000259719	LINC02284	102723699	14	56310880	56428299
ENSG00000259720		NA	15	30992171	31042302
ENSG00000259721	GREM1-AS1	100131315	15	32717270	32719007
ENSG00000259724	LINC01581	101927112	15	93905405	94107938
ENSG00000259728	LINC00933	NA	15	84570924	84578124
ENSG00000259732		NA	15	59121034	59133250
ENSG00000259736	CRTC3-AS1	NA	15	90617426	90717253
ENSG00000259737		105370769	15	36438972	36471016
ENSG00000259744		NA	15	70848883	70849770
ENSG00000259749	NCAPGP2	NA	15	30005205	30006430
ENSG00000259755	LRRK1-AS1	NA	15	101042267	101086495
ENSG00000259756		NA	15	62682916	62690448
ENSG00000259772	LINC03034	283710	15	31202931	31230886
ENSG00000259773		NA	15	50746709	50749829
ENSG00000259783	LINC02259	102723640	15	72575113	72640297
ENSG00000259797		NA	16	68316801	68319036
ENSG00000259805		NA	15	82925884	83103443
ENSG00000259810		NA	16	31788202	31790993
ENSG00000259840		NA	16	708674	711277
ENSG00000259846		NA	16	64364718	64720786
ENSG00000259847	LINC02126	NA	16	65135990	65176795
ENSG00000259867	DYNLRB2-AS1	NA	16	80154979	80569670
ENSG00000259868		102723670	14	55803308	55972496
ENSG00000259870		NA	15	97876289	97878386
ENSG00000259876		NA	16	12556353	12557694
ENSG00000259878		NA	15	62230384	62231895
ENSG00000259883	EHD4-AS1	101928363	15	41921355	41929286
ENSG00000259899		NA	16	12560751	12611083
ENSG00000259904	ACTG1P15	NA	15	34373541	34374603
ENSG00000259905	PWRN1	791114	15	24101827	24823365
ENSG00000259905	PWRN1	101928840	15	24101827	24823365
ENSG00000259917	HNRNPLP2	NA	15	34489002	34490571
ENSG00000259921		NA	15	99157231	99161140
ENSG00000259922	CFAP69P1	NA	16	57013071	57014100
ENSG00000259925		NA	16	19343647	19401693
ENSG00000259928		NA	17	30564057	30565576
ENSG00000259947	LINC02124	105371048	16	1859900	1890762
ENSG00000259954	IL21R-AS1	283888	16	27447669	27453393
ENSG00000259969		NA	14	57993545	57994525
ENSG00000259986		NA	15	83179156	83439445
ENSG00000259989		NA	16	88963689	88995846
ENSG00000259993		NA	15	30223017	30225564
ENSG00000259999		NA	16	75321890	75325048
ENSG00000260003		NA	16	8276263	8295700
ENSG00000260005	TEPSIN-AS1	NA	17	81228707	81233983
ENSG00000260011		NA	17	82380893	82383784
ENSG00000260015		NA	16	71539834	71541825
ENSG00000260017		NA	16	18803083	18812181
ENSG00000260019	LINC01992	105371708	17	27928924	27991787
ENSG00000260037		NA	15	71818396	71823384
ENSG00000260041		NA	16	56109537	56137000
ENSG00000260057	LINC01571	NA	16	51754628	51795169
ENSG00000260062	GOLGA2P11	NA	15	62253730	62270680
ENSG00000260072		NA	16	24465805	24495184
ENSG00000260083	MIR762HG	101928736	16	30875222	30895220
ENSG00000260084		NA	16	68573782	68589512
ENSG00000260086		105371240	16	48609450	48746318
ENSG00000260103		NA	15	74481025	74481398
ENSG00000260121		NA	16	88718615	88720459
ENSG00000260123	CARMAL	NA	15	89040995	89082835
ENSG00000260125	AGBL1-AS1	727915	15	86295649	86317173
ENSG00000260133	CA5AP1	NA	16	29618785	29636328
ENSG00000260135	MMP2-AS1	105371279	16	55366703	55462297
ENSG00000260139	CSPG4P13	NA	15	77894684	77904674
ENSG00000260144		NA	15	72605183	72612326
ENSG00000260145		NA	16	57052505	57058497
ENSG00000260172	LINC01413	101928611	15	57318888	57325050
ENSG00000260174	SYNGR2P1	NA	15	30044455	30045296
ENSG00000260177		NA	16	87779815	87806631
ENSG00000260185		NA	16	71655027	71664212
ENSG00000260186	LINC02137	NA	16	58421272	58462470
ENSG00000260198		NA	16	56300616	56302904
ENSG00000260206		NA	15	75636139	75639239
ENSG00000260211		NA	15	32313126	32315654
ENSG00000260223		NA	16	76064584	76147806
ENSG00000260228	CDH13-AS2	102724163	16	83789801	83807834
ENSG00000260229	PPIAP51	NA	16	81476023	81476519
ENSG00000260240	APOOP5	NA	16	59754461	59755026
ENSG00000260249		NA	16	50664903	50671639
ENSG00000260255		NA	16	25824710	25826330
ENSG00000260274		NA	15	75367945	75370262
ENSG00000260281	ITFG1-AS1	NA	16	47144260	47162749
ENSG00000260285	TRMT61A-DT	NA	14	103525010	103529072
ENSG00000260288		101929408	15	75737724	75763326
ENSG00000260302	LINC01882	NA	18	12739486	12776143
ENSG00000260304		NA	16	31182511	31183285
ENSG00000260306		NA	16	21794095	21795759
ENSG00000260310		NA	16	10576499	10578183
ENSG00000260325	HSPB9	94086	17	42122804	42123352
ENSG00000260337		NA	15	92592573	92603770
ENSG00000260338	LINC01570	NA	16	5596856	5616373
ENSG00000260340	LINC02176	NA	16	84928353	84948310
ENSG00000260351		NA	15	83022571	83090782
ENSG00000260352	SMG1-DT	NA	16	18925912	18937453
ENSG00000260357	DNM1P34	NA	15	75301642	75302664
ENSG00000260361		NA	15	92779757	92781492
ENSG00000260364		NA	16	65232004	65455451
ENSG00000260372	AQP4-AS1	NA	18	26655505	27190698
ENSG00000260375		NA	15	62255686	62256421
ENSG00000260378		105371090	16	12745840	12757835
ENSG00000260381		NA	16	50100339	50153059
ENSG00000260392		NA	15	56542952	56629592
ENSG00000260394	STUB1-DT	NA	16	678504	680324
ENSG00000260413		NA	16	29312350	29331277
ENSG00000260425		NA	16	1358900	1361405
ENSG00000260433	LINC01917	101928167	18	53480825	53581107
ENSG00000260433	LINC01917	124904304	18	53480825	53581107
ENSG00000260440	LINC01544	NA	18	61747971	61758464
ENSG00000260448	LCMT1-AS1	NA	16	25085168	25111584
ENSG00000260456	C16orf95	100506581	16	87083562	87317420
ENSG00000260465		NA	16	66720897	66731785
ENSG00000260477	LINC01584	101929701	15	86078809	86116747
ENSG00000260479		NA	16	79090049	79110882
ENSG00000260520		105371335	16	71513816	71517850
ENSG00000260528	FAM157C	105371423	16	90101034	90222852
ENSG00000260541		NA	16	1841020	1843547
ENSG00000260549	MT1L	NA	16	56617563	56618680
ENSG00000260551	PWRN2	791115	15	24162754	24169948
ENSG00000260565	ERVK13-1	NA	16	2608379	2682398
ENSG00000260573		124903770	16	50407171	50546347
ENSG00000260577	CDH3-AS1	123706523	16	68644248	68646168
ENSG00000260578		NA	18	67481791	67484966
ENSG00000260592		124903659	16	19459975	19487998
ENSG00000260593		NA	16	71623708	71626816
ENSG00000260594		NA	16	80736360	80742305
ENSG00000260599		101929124	19	22520995	22527949
ENSG00000260601		NA	16	12545482	12546684
ENSG00000260608		NA	15	83011066	83061848
ENSG00000260610		NA	16	32931768	32932569
ENSG00000260612		NA	16	71726975	71727992
ENSG00000260616	CYLD-AS2	105371251	16	50783859	50803345
ENSG00000260618		NA	15	52577842	52598709
ENSG00000260619		NA	15	80990804	80993258
ENSG00000260621		NA	16	56409320	56411683
ENSG00000260630	SNAI3-AS1	197187	16	88663298	88687289
ENSG00000260635		NA	16	22365121	22369047
ENSG00000260646		NA	16	1512979	1514675
ENSG00000260650		NA	16	66579983	66580716
ENSG00000260657		NA	15	68265444	68278871
ENSG00000260658		NA	16	62921420	63618053
ENSG00000260661		NA	15	92148752	92331124
ENSG00000260676	LINC01541	100505776	18	71519962	71579003
ENSG00000260678		NA	16	30615256	30615679
ENSG00000260681		NA	16	19410729	19411662
ENSG00000260689	HNRNPA3P11	NA	15	57246960	57247893
ENSG00000260694		NA	16	79077376	79078234
ENSG00000260695		NA	16	65861112	65863784
ENSG00000260706		NA	16	80065836	80168027
ENSG00000260711		NA	14	91752856	91759798
ENSG00000260719		NA	16	29745247	29749644
ENSG00000260725		NA	19	28418483	28429490
ENSG00000260727	SLC7A5P1	NA	16	29613103	29613640
ENSG00000260733	WWOX-AS2	NA	16	78495926	78506568
ENSG00000260735		100505915	16	15103135	15103355
ENSG00000260737	LINC01227	101928276	16	80553256	80572808
ENSG00000260741		NA	16	23194878	23213104
ENSG00000260750		NA	16	87595131	87600337
ENSG00000260757		NA	16	31402565	31404699
ENSG00000260765	CES1P2	NA	16	55728115	55750111
ENSG00000260773		NA	15	66314914	66331703
ENSG00000260776	GOLGA6FP	NA	15	77915184	77926825
ENSG00000260777		NA	17	28263630	28275974
ENSG00000260778	MIR3677HG	NA	16	2267881	2273428
ENSG00000260785	CASC17	101928165	17	71097774	71202203
ENSG00000260788	CEDORA	124903732	16	83706000	83772974
ENSG00000260815	PPIAP47	NA	15	75746769	75747263
ENSG00000260832		101928417	16	82953230	82992488
ENSG00000260858		NA	16	84255270	84261049
ENSG00000260862		101928446	16	82773319	82829638
ENSG00000260867		NA	16	58196974	58217805
ENSG00000260876	LINC01229	NA	16	79676048	79809716
ENSG00000260886	TAT-AS1	NA	16	71564952	71578187
ENSG00000260889	CKBP1	NA	16	46842632	46844618
ENSG00000260891		NA	16	68212401	68221671
ENSG00000260896	ARLNC1	100996425	16	80826074	80892682
ENSG00000260908	PLA2G10CP	NA	16	29053732	29107445
ENSG00000260911		NA	16	31043150	31049868
ENSG00000260913	LINC01254	101927350	18	10404764	10414515
ENSG00000260916	CCPG1	9236	15	55340032	55408510
ENSG00000260922		NA	16	77234877	77299950
ENSG00000260927		NA	16	58129476	58163246
ENSG00000260930	LINC01416	101927273	18	55881688	55998219
ENSG00000260953		NA	16	29261105	29264680
ENSG00000260963	LINC03064	105371264	16	52607006	52614768
ENSG00000260969	WWOX-AS1	NA	16	78234652	78241989
ENSG00000260988		NA	15	78141243	78143173
ENSG00000260989		105371046	16	1580527	1610328
ENSG00000260999		NA	16	68927547	68948261
ENSG00000261008	LINC01572	101927957	16	72236281	72665083
ENSG00000261014	LINC02165	101927629	16	63730170	63755884
ENSG00000261028		NA	16	64184985	64343909
ENSG00000261029	MPHOSPH6-DT	NA	16	82170285	82247221
ENSG00000261033	SPECC1-DT	119545627	17	20008051	20009234
ENSG00000261045	LINC02129	NA	16	27158451	27178039
ENSG00000261056		NA	16	53298224	53299792
ENSG00000261058		NA	16	75119558	75144200
ENSG00000261090		112268176	16	23017723	23058559
ENSG00000261092	LINC02178	NA	16	50390894	50397277
ENSG00000261103		NA	16	83678043	83717921
ENSG00000261118		101927863	16	89492017	89508324
ENSG00000261124		NA	16	31065495	31069246
ENSG00000261126	RBFADN	NA	18	80046900	80095482
ENSG00000261131		NA	16	46660696	46661591
ENSG00000261143	ADAMTS7P3	NA	15	77976042	77993057
ENSG00000261158		NA	16	12759282	12761162
ENSG00000261161		NA	16	86573069	86696481
ENSG00000261170		107984827	16	74422120	74441937
ENSG00000261172		NA	16	90099832	90168291
ENSG00000261173	DNAJA2-DT	119545626	16	46973740	46978984
ENSG00000261174	HMGB1P33	NA	15	56323193	56323719
ENSG00000261175	LINC02188	NA	16	86710122	86761490
ENSG00000261177		NA	16	86071651	86089526
ENSG00000261183	SPINT1-AS1	NA	15	40834724	40844636
ENSG00000261191		NA	15	36641186	36669097
ENSG00000261192	RNF126P1	NA	17	57045521	57046445
ENSG00000261194	LINC01898	NA	18	75696044	75712851
ENSG00000261195	IQCK-AS1	105371115	16	19760757	19766230
ENSG00000261207		NA	16	1751559	1752262
ENSG00000261208		NA	14	52286797	52289268
ENSG00000261210	CLEC19A	728276	16	19285731	19322145
ENSG00000261226		NA	16	88936779	88939651
ENSG00000261231	LINC02133	101927132	16	47724568	47908433
ENSG00000261235	HSD17B2-AS1	NA	16	82044328	82139631
ENSG00000261241	LINC02128	102724940	16	50839978	50901063
ENSG00000261244		NA	15	77916522	77922019
ENSG00000261253		NA	16	89320452	89325110
ENSG00000261261		NA	16	52622115	52677747
ENSG00000261265		NA	15	57527187	57529009
ENSG00000261286	ATP2C2-AS1	105371374	16	84459259	84467361
ENSG00000261291		NA	16	53168522	53169450
ENSG00000261296		NA	15	62274163	62278365
ENSG00000261304	LINC02252	NA	15	34651135	34671095
ENSG00000261307		NA	18	47501172	47558383
ENSG00000261319	LINC02152	NA	16	8298492	8299772
ENSG00000261329		NA	16	27678940	27718883
ENSG00000261333	CD24P2	NA	15	56071421	56071639
ENSG00000261346		NA	16	30477177	30490116
ENSG00000261367		NA	16	30107675	30110541
ENSG00000261369	ITFG1-AS2	NA	16	47299403	47361267
ENSG00000261373	VPS9D1-AS1	100128881	16	89711856	89718165
ENSG00000261377	PDCD6IPP2	NA	15	28801366	28818999
ENSG00000261390	MAFTRR	102467146	16	79605850	79770651
ENSG00000261393		NA	16	50368580	50371480
ENSG00000261396		NA	16	67538557	67540106
ENSG00000261403		NA	15	77954074	77963654
ENSG00000261404	PSMD7-DT	101928035	16	73943078	74296783
ENSG00000261410	CDH13-AS1	NA	16	83382345	83399591
ENSG00000261416	CORO1A-AS1	NA	16	30183505	30184957
ENSG00000261418	HERC2P6	NA	15	23430839	23435212
ENSG00000261430		NA	16	1467673	1472684
ENSG00000261436		101927605	16	60332681	60548645
ENSG00000261457		NA	16	31805866	31806702
ENSG00000261458		NA	16	74842587	74843883
ENSG00000261460	CELF6-AS1	105370887	15	72278867	72351794
ENSG00000261474		NA	16	31449535	31453493
ENSG00000261475	LINC02190	NA	16	31542740	31554456
ENSG00000261476		NA	16	75458252	75460017
ENSG00000261478		NA	15	89508961	89510416
ENSG00000261489		NA	15	57477484	57478329
ENSG00000261519		NA	16	66549280	66551189
ENSG00000261520	DLGAP1-AS5	NA	18	4264602	4295405
ENSG00000261526		NA	19	1874516	1876239
ENSG00000261537		NA	16	78994345	79004730
ENSG00000261543		NA	15	74152788	74179415
ENSG00000261575		NA	17	46267412	46268694
ENSG00000261614	YBX3P1	NA	16	31568386	31569475
ENSG00000261615	LINC01858	101929144	19	23046958	23063705
ENSG00000261616	TTC23-AS1	128193289	15	99139317	99145370
ENSG00000261617	LINC02177	101927009	16	9287163	9657465
ENSG00000261617	LINC02177	101927026	16	9287163	9657465
ENSG00000261617	LINC02177	132205950	16	9287163	9657465
ENSG00000261632		107984714	15	71972181	72046533
ENSG00000261633		NA	16	57622034	57631647
ENSG00000261635		NA	15	36613474	36614198
ENSG00000261644	CYLD-AS1	102724907	16	50727417	50742951
ENSG00000261649	GOLGA6L7	728310	15	28841832	28848675
ENSG00000261652	PIERCE2	145788	15	55408495	55418798
ENSG00000261656	BEAN1-AS1	101927726	16	66469796	66481230
ENSG00000261669		NA	16	24803451	24819739
ENSG00000261692		NA	16	89420075	89422226
ENSG00000261697		101928682	16	87262759	87292458
ENSG00000261701	HPR	3250	16	72063148	72077246
ENSG00000261707		NA	16	77741293	77761339
ENSG00000261713	SSTR5-AS1	146336	16	1064081	1078731
ENSG00000261715	LINC01477	101927900	18	40066286	40099233
ENSG00000261736		NA	16	27643199	27644663
ENSG00000261738	MIR3976HG	645355	18	5721812	5876692
ENSG00000261739	GOLGA8S	653061	15	23354748	23368341
ENSG00000261742	LINC00922	283867	16	65284493	65576352
ENSG00000261749	LINC02180	102467079	16	52077563	52099120
ENSG00000261762		NA	15	78589123	78591276
ENSG00000261770		NA	19	27757184	27760849
ENSG00000261783		NA	16	75379818	75381260
ENSG00000261789		NA	16	4560001	4561662
ENSG00000261801	LOXL1-AS1	100287616	15	73898471	73928296
ENSG00000261804		NA	16	53373436	53415927
ENSG00000261807	LINC02141	101927580	16	59855353	60053973
ENSG00000261811	LINC02164	NA	16	5215243	5220843
ENSG00000261812	TUBB8P7	NA	16	90094023	90096188
ENSG00000261818		NA	16	65580668	65646947
ENSG00000261824	LINC00662	148189	19	27681072	27794005
ENSG00000261848		NA	17	3134903	3177072
ENSG00000261856	LINC02186	101927348	16	14018880	14021077
ENSG00000261857	MIA	8190	19	40768997	40777490
ENSG00000261863	LINC01996	NA	17	4609952	4617707
ENSG00000261868	MFSD1P1	NA	17	4301372	4302698
ENSG00000261873	SMIM36	101927367	17	55449856	55511452
ENSG00000261879	ZNF594-DT	100130950	17	5191999	5255713
ENSG00000261886	GOSR2-DT	105371798	17	46909405	46923126
ENSG00000261888		NA	17	83104255	83106910
ENSG00000261889		NA	16	3156736	3157483
ENSG00000261959		NA	17	50163523	50165316
ENSG00000261996		NA	17	6653464	6655009
ENSG00000262001	DLGAP1-AS2	NA	18	3594114	3610103
ENSG00000262049		NA	17	81701324	81703317
ENSG00000262061	RPH3AL-AS1	NA	17	331136	333493
ENSG00000262097	LINC02185	NA	16	13995606	14016109
ENSG00000262098		NA	17	81023545	81025503
ENSG00000262106	OR1D3P	NA	17	3265611	3266541
ENSG00000262115		NA	17	81197393	81200288
ENSG00000262116		NA	16	13197606	13204907
ENSG00000262118	MTCO1P28	NA	16	3367719	3369246
ENSG00000262133		NA	17	877738	880093
ENSG00000262147	FOXK2-AS1	NA	17	82582622	82588463
ENSG00000262151		NA	16	10864914	10888752
ENSG00000262154	EIF1P4	NA	16	2822659	2822993
ENSG00000262171		NA	16	15885029	15886158
ENSG00000262185	LINC02861	102724927	16	3930806	3950614
ENSG00000262223	LINC03048	NA	17	81366667	81385464
ENSG00000262246	CORO7	79585	16	4354542	4425705
ENSG00000262313		NA	17	80940418	80942033
ENSG00000262333	HNRNPA1P16	NA	17	2306761	2307715
ENSG00000262339		NA	17	82978525	82981738
ENSG00000262352	LINC02564	124908003	18	11103	44206
ENSG00000262352	LINC02564	124908005	18	11103	44206
ENSG00000262352	LINC02564	124908006	18	11103	44206
ENSG00000262362		NA	16	2981174	3005130
ENSG00000262370		NA	16	3076911	3087112
ENSG00000262380		NA	16	15683290	15684570
ENSG00000262410		NA	17	82745068	82745709
ENSG00000262420	TXNDC11-AS1	NA	16	11741910	11768533
ENSG00000262468	LINC01569	NA	16	4243943	4253855
ENSG00000262482	FLYWCH1-AS1	105371055	16	2939539	2956146
ENSG00000262484	CCER2	643669	19	38908980	38912186
ENSG00000262503	SPICP3	NA	17	6927472	6928191
ENSG00000262580		NA	17	80200673	80205949
ENSG00000262585	LINC01979	101928766	17	79915252	79926725
ENSG00000262587		NA	16	25031881	25058109
ENSG00000262663		NA	17	82918282	82918785
ENSG00000262681		NA	17	19719059	19722428
ENSG00000262686	GLIS2-AS1	NA	16	4323795	4328522
ENSG00000262700		NA	16	25093387	25095255
ENSG00000262714		NA	16	53386944	53389085
ENSG00000262732		NA	16	13930675	13935635
ENSG00000262769		NA	17	19560111	19647154
ENSG00000262772	LINC01977	NA	17	79805999	79827704
ENSG00000262777	CRK-AS1	NA	17	1424473	1426484
ENSG00000262801		NA	16	13246181	13563388
ENSG00000262810	SMG6-AS1	NA	17	2089681	2101560
ENSG00000262814	MRPL12	6182	17	81703367	81707517
ENSG00000262818		NA	17	6417685	6418264
ENSG00000262823		NA	17	4481886	4486472
ENSG00000262873		NA	17	81017969	81028079
ENSG00000262877		NA	17	81388126	81391992
ENSG00000262879		NA	17	46982786	47100323
ENSG00000262884		101927911	17	2962248	2965895
ENSG00000262898		NA	17	83135404	83221455
ENSG00000262903	CTNS-AS1	NA	17	3655621	3658092
ENSG00000262905		NA	17	552566	553417
ENSG00000262943	ALOX12P2	NA	17	6893782	6900032
ENSG00000262950		NA	16	49365422	49454115
ENSG00000262959	RPL23AP86	NA	16	2922662	2923202
ENSG00000262962	KARS1P3	NA	16	68002432	68004952
ENSG00000262966		101928266	17	9171068	9179118
ENSG00000262995		NA	16	20440266	20447074
ENSG00000262999		101927131	16	11465260	11473174
ENSG00000263004	AKAP1-DT	119139901	17	57071407	57085127
ENSG00000263006	ROCK1P1	NA	18	116842	118504
ENSG00000263011		124903629	16	3102259	3109596
ENSG00000263033		NA	16	11196177	11224969
ENSG00000263072	ZNF213-AS1	100507458	16	3100696	3150562
ENSG00000263080		105371083	16	11341809	11345294
ENSG00000263089		NA	17	57092145	57096425
ENSG00000263105		NA	16	4160968	4187976
ENSG00000263110		NA	16	49454229	49457269
ENSG00000263142	LRRC37A17P	NA	17	47017193	47054569
ENSG00000263154		NA	17	81362272	81374214
ENSG00000263155	MYZAP	100820829	15	57591900	57685364
ENSG00000263177	MTND1P8	NA	16	3369957	3370906
ENSG00000263207		NA	16	55332355	55332967
ENSG00000263220		NA	17	5364315	5371626
ENSG00000263232	ATP5F1AP3	NA	16	72005037	72006543
ENSG00000263237		NA	16	20385957	20391164
ENSG00000263257	LINC03107	NA	16	14407668	14418908
ENSG00000263266	RPS7P1	NA	17	28467822	28468406
ENSG00000263272		NA	17	5425139	5432876
ENSG00000263293	EFCAB13-DT	653479	17	47279525	47492672
ENSG00000263293	EFCAB13-DT	102724508	17	47279525	47492672
ENSG00000263300		NA	17	523140	540576
ENSG00000263307	RSL1D1-DT	NA	16	11851613	11907490
ENSG00000263317	LINC01982	105371830	17	52389828	52535775
ENSG00000263321		NA	17	82729164	82734143
ENSG00000263335		NA	16	15726674	15732993
ENSG00000263338		NA	17	3577955	3578853
ENSG00000263345	SGSM2-AS1	NA	17	2375061	2379306
ENSG00000263369		NA	17	32106330	32114125
ENSG00000263393		NA	18	32122400	32124478
ENSG00000263400	TMEM220-AS1	101101775	17	10729733	10881416
ENSG00000263412	NFE2L1-DT	NA	17	48045141	48048604
ENSG00000263429	TMEM238L	100289255	17	10794908	10804099
ENSG00000263438	LINC01919	102724651	18	53568437	53629995
ENSG00000263466		NA	17	38903704	38904600
ENSG00000263477		NA	17	29863402	29866092
ENSG00000263489		NA	17	63972920	63989422
ENSG00000263494		NA	17	20185082	20322973
